video_name,clip_num,class
v_vZzl0RbIQPM,556,150
v_iXLXRHHFp60,645,4
v_0z7qHOca3D4,431,51
v_7hEUl8lziZs,85,147
v_5Owjrx-YjjM,271,144
v_CQweu0ZYNHU,300,52
v_kC8DS6b76yI,80,154
v_cJYtpnf5aOM,337,123
v_MZQmJZ_31O0,669,140
v_XB139ATiXuk,775,20
v_liI1E_ZZV5w,38,166
v_EjaS2rW81S4,516,111
v_E2sbaDQabkA,618,175
v_U0p4tW1LoPg,223,30
v_wNvLv7PtvQg,69,94
v_d3Rx-nw5Zlw,750,67
v_pVkwQOp1xZo,169,153
v_jwOZsKS25oc,208,25
v_5olJd75WWFw,265,43
v_oOnKQgQZOZ0,114,30
v_D_GSISuQw3Y,374,47
v_TDWbRqIEcts,476,103
v_CoHVA7nr82A,769,198
v_48xSiJdaH2g,647,137
v_w--HmpjK-s8,268,159
v_w-st-23ZQSs,877,19
v_mFSdzT5gXQs,828,13
v_t1s7ST4FRJc,718,1
v_TBFAAb62ou4,168,92
v_dN9ZPc7NMVQ,116,22
v_D-y_N4u0uRQ,226,67
v__dLbtK8_SHo,797,39
v_1R25VGmqS9o,133,14
v_Xf8y5_b2dq4,617,154
v_gCxLG4hinNw,328,33
v_j1oB2NAlYsQ,756,81
v_ewTlNriXY3c,681,192
v_6Bm-_hI5A9A,514,82
v_LNlGgtg70uQ,293,88
v_jqKK2KH6l4Q,381,116
v_aAZSPRL18Ss,291,25
v_3zjhYw-TVQw,236,184
v_fjoaurNKg60,841,165
v_NDvp3JeVWcM,469,61
v_Mgvj2B6MyjI,64,62
v_bxRZ-Lvjgzk,738,73
v_jXARa4T2G8o,519,183
v_L2jO-evVIRE,231,168
v_520b6oA9s-U,700,149
v_bAD_-DEgubk,215,69
v_DthkauVLag0,195,37
v_T-vwsIOVNTw,23,95
v_EWt03pUigc0,376,13
v_So3EfVyUP64,237,9
v_zYN_cbLO3MU,758,186
v_Mcutz37Bowg,214,53
v_uICwWvS_AOo,594,158
v_HBJzxWj7CaY,540,187
v_7LvEI5zhENk,723,64
v_99Mk5a8Tvyk,536,125
v_8Zgys8Vn-4Y,665,196
v_V3uCGRAWG2M,324,49
v_pON-g7IJKEY,97,139
v_uokQq9Xrjf8,96,145
v_bDD56LnztiQ,540,52
v_p4qZGZenAoU,797,22
v_K5X_ytiMuqc,415,199
v_o0d1PXKkJqM,358,33
v_XPN_PSadJ_A,309,102
v__8m1tlowwKM,402,65
v_EfQtRtIFGVo,611,47
v_bCtiTOEf9KI,52,127
v_rBsRSdPFOww,287,178
v_B69Fkd_L9gA,677,55
v_bKec2fA5RZ8,678,45
v_p8h3G0Tblqc,317,44
v_VLQQVNIZQqo,196,76
v_7KYj4FQUESo,109,45
v_ZZVrH3Hv1fM,219,50
v_I6riV09yqm8,178,61
v_sYPd_0tC318,800,196
v_UUjXw1xjprU,714,52
v_-pLiSHAz4fo,416,194
v_4DFKpHF2aq4,186,181
v_SbX8KDWMhio,127,59
v_ItpDcSURusI,168,81
v_Rn_frSrkkbM,228,8
v_7Iy7Cjv2SAE,730,135
v_EmlmKZ6Gi3Y,767,171
v_rliYO1sEYts,733,172
v_yJgC3-t_ciw,228,189
v_kF-J9mKwA8A,524,160
v_dth80jcqPxU,400,48
v_kr4RUFi1UGs,134,58
v_dLOwmXV_yTw,431,53
v_FfVfjZOHsl4,291,123
v_Po3-9ktM5Do,555,107
v_UlGX-5x0Mak,92,138
v_TUhitcbJ5C4,260,50
v_83a5nOzZU1g,343,88
v_MyPQ_e4dGDw,813,150
v_K-r_Tj7uFGw,111,57
v_hjDGz9OhwvM,483,9
v_M0cKfbLMlSA,784,2
v_VEzhpSPnBrY,290,145
v_piKE8obU4JY,258,128
v_AR-VPPtV7ag,31,32
v_X4P9YA6Oabg,864,110
v_wDlbcTFI90o,282,147
v_9BR5LChbBLQ,436,136
v_XFZ5_uNU7jE,298,155
v_wBgU5jXb_V4,286,4
v_bfZZdTPYmos,711,159
v_QvP8tPp8Wog,239,92
v_KuAVv3uS4zc,645,102
v_0D9EmyHxhcg,727,173
v_ksPQdczmNKs,842,140
v_iKJB-RU_PKY,654,179
v_SV-8M3HNk1s,779,84
v_TmnVK-cYrzg,551,45
v_igwT-3gprOI,340,0
v_N3WVKg7Q2io,383,30
v_G_Nzm0WkGEI,157,9
v_qwJhmfZKdNQ,139,191
v_Fhk2t6beztU,52,173
v_n50dwUENM1E,203,119
v_COeXmBZpLSE,414,3
v_bqBJ1tcHCHk,301,15
v_0je8CeAJABY,242,126
v_rnPfQuWS4Rk,115,76
v_GEmuTigZlYA,284,135
v_VQPfRCsSmQk,307,43
v_xUHXFXela-0,493,58
v_nDggAkf1ulc,190,86
v_l12QfUhRLLc,170,8
v_UaiKJ_7mKIA,111,55
v_Xm23RMCpDd8,153,13
v_nJMS8jN3uU4,191,95
v_YS3Q47uz3HI,597,149
v_oLEagb_RGq8,67,74
v_jLwUrFMRGzY,293,97
v_l7nsRRyzD4k,96,111
v_KV0L45xelkE,256,44
v_4R5KDUqBPcU,36,48
v_BfSqo9ONd6g,717,87
v_IVHmmp3Nsd4,756,73
v_QeIsJBPG8EM,37,141
v_ZjHIN-M-dQY,246,25
v_F4ERtlGMFt4,230,112
v_BV4zqyN8hLs,603,195
v_OjQHQptSXk0,419,128
v_cvEOK7xAPSs,250,181
v_0vIFg1eE7Tw,635,5
v_iM8ZD2PwKDg,476,79
v_zahB34blHyk,148,153
v_htBt3oP9zuo,494,137
v_JFGJYIZ7ONE,467,133
v_Ouy1exEw_dI,402,196
v_5gBRDguUe8U,427,101
v_kXCtmH4V0TI,37,76
v_y-7ZKlq2UFw,448,92
v_p1_6T9d4ZuY,142,61
v_5ohc1_X2W80,225,74
v_TtrDWeSW3mg,763,16
v_kkEjwEXkz3w,233,47
v_KmJFUfqGKZA,821,177
v_7hDCO9fJb90,423,61
v_96kej9yK8To,482,82
v_3vs3ofTw1vY,826,182
v_-od9zDziq9U,673,104
v_AWXdK-ix3gQ,175,23
v_tDG8VoRQTuM,649,164
v_7coVNZXiU6U,709,68
v_5aMigcn2cU8,732,1
v_5OhIRnEFMyw,813,82
v_fUivipdikFU,636,79
v_BY5mz30u5_8,121,84
v_e5VrEH2X8LI,280,143
v_iiY3TE2O1QE,289,105
v_e1tC-0BSwV4,260,150
v_E-bv464MTsQ,101,4
v_cXw6os9Xk5c,100,160
v_cGtK7bs-TE8,225,168
v_EZZMYzY6Pug,122,197
v_RGVDeXqN1ao,614,53
v_WiJMIl5Tp3A,627,96
v_ILeNuidJc00,286,81
v_iiyYRmc1YiA,276,100
v_ae-aDWHvAGc,476,179
v_OO3NO29L50U,765,47
v_WwDGutCfElc,396,38
v_FZix27qFZTc,76,153
v_xUKQWr2aLTU,727,102
v_6jxqb8FyWnQ,148,100
v_Y6UKk3t8Hj8,112,2
v_rBnygEUFOvE,201,61
v_UCZGbQFg6io,438,7
v_yBjsQN4fzVY,615,37
v_rpDBtiySZ3o,125,157
v_VOTBtV0CQ8c,831,196
v_soeRPsbkfas,117,7
v_bJkemB0CcKo,342,151
v_kOIj7AgonHM,663,28
v_5qublDzEgsw,488,133
v_SSLcbqaBiRM,781,87
v_BVzW_OoUmnU,314,40
v_wbrnTczxvVw,702,140
v_U-N92yQynQA,121,99
v_U0Q10ZdqnJo,50,39
v_fYuJdh9gqr0,189,156
v_9SEc3QVBCo4,88,174
v_5z6q_Ix3kWI,548,180
v_ISJodiRZ_uo,407,15
v_Jv7AjsdOk2I,1424,52
v_3gpgeAMy6a8,136,144
v_9nE6C-efQdc,441,172
v_hlwSgE7Epwo,218,104
v_wSGrM1nrWq4,541,107
v_8ZyBER6U9Wc,264,175
v_assDWZW6zTA,369,44
v_L5nqeFWufrE,194,81
v_4efxBizoKyQ,99,154
v_98SSjNuSxvM,723,194
v_dL9mlqbG5CU,683,122
v_xmvwhxB1q30,599,115
v_lgXtDr9pNAk,238,131
v_uBkJa679ffE,779,165
v_c7Rxe5IzUQw,534,92
v_Ek2OvKMdvys,807,127
v_1t0yXLlX1XE,316,109
v_huI9TvxZxmM,802,3
v_fgEMvRrOCRI,363,141
v_vX8L1RcZ4cc,162,17
v_PV6OCwbp6nQ,372,175
v_Gms3Yt6RrV4,557,148
v_KsKUIIHiMg0,513,80
v__4CLYKFzmoY,722,82
v_ZIBWRRBft8g,637,147
v_PBxI7l0AqAY,460,50
v_4-_ZQGwppfI,837,110
v_BJuL-yK-I8g,395,187
v_JksdZ0YMkoQ,475,118
v_JgfVp6Estgw,580,91
v_rojFvhZw_z8,604,12
v_bGql7ldp84A,708,103
v_ti3EHJLR2mU,775,56
v_bpg2PC2neQM,681,14
v_wRKFbuczjsw,536,125
v_gEOVtyRAaFY,438,120
v_yWCrbhU_X_U,438,138
v_oKdzcTnENks,118,86
v_hwP4uLVR-uc,412,159
v_MFvdMVCzfB0,713,37
v_e9p0xmsU3h0,684,132
v_ak8MVjE2p3Y,254,67
v_Mv2L6HxB2dk,123,173
v_lu1bVIcDn4c,242,151
v_qCnHgcP3tM8,430,106
v_q3NOVbRyFfw,780,171
v_EQK_o1qHx7M,666,150
v_o4zmTkyTu8g,292,27
v_aKhD_bFB7MA,477,164
v_VTwQgMELGVE,194,32
v_8wKBvYGGldQ,306,117
v_62h9hnNTKWM,506,54
v_duGxOdcqg3I,740,32
v_qknJO39WUGk,123,119
v_-ApIBtH_pVc,426,118
v_sR0hZeYm06I,268,57
v_avBlEff5U5U,218,123
v_k5lyc7zsox8,480,91
v_4-rJZdNgMX8,515,50
v_IRz9PYgpb8U,36,191
v_7AtINKDyH2Q,268,141
v_LpTVTiu8oro,332,123
v_RBkieLmOUlQ,113,116
v_bHxWHW2PGy4,576,30
v_W6Sz8ajVsjc,445,35
v_NaTBiY3G3zc,661,122
v_ElXkXNbsZac,719,137
v_QWFedtlPRYM,256,80
v_3S7EwcX-Rd0,279,102
v_EMOfWVKMqDM,360,122
v_TXq9MO-dYhI,453,159
v_alcSAjjsH9w,507,151
v_9bUNAiuRXyo,61,13
v_jfFnL_o8QS0,736,141
v_PSUGaj7_5LI,680,109
v_CbfgZlo0Ut4,46,136
v_rzsp_r9fq_A,751,153
v_P5lLZ_jsA2o,194,61
v_4M4MXPP9oRY,678,30
v_CCL8kqQMCRw,137,139
v_WVM8itzRVjs,328,141
v_Taw5ILRt9hI,181,173
v_jJ5t3ZUxP7Y,135,106
v_Dutm5TiFBqQ,574,100
v_0kykNR9FUWU,364,54
v_ehO8oXanK1Y,167,17
v_Ax8GCogz6Yg,736,175
v_CkC1wxAaDjM,455,91
v_fnZIksNLUXA,626,177
v_HddRC-twMLc,51,190
v_1ILXipBgbTs,187,171
v_YnFDzvuDJSQ,764,124
v_6lIi6-Y6q10,432,150
v_NTZ_mWvnHVY,506,84
v_MuOkEmd4Gp0,696,102
v_a7DEFV0_nCE,233,144
v_x0HMqVvqHJE,686,69
v_U0IJmOHoa1M,861,8
v_WiGOn6O-S1g,57,81
v_6hsOVkC7hxA,22,21
v_dVLIfsEMD8Y,62,190
v_jVp2BsFOIVA,430,188
v_DLJqhYP-C0k,698,109
v_BZK8b0xCkB0,654,124
v_hS7VEMlJ4N0,261,64
v_Nq6cd5Xue9Q,451,19
v_h2HRRkwHoKw,332,0
v_-ucwgrxTBEg,721,97
v_GU_8hjy79VQ,74,24
v_eMkBTRYwBAU,585,195
v_pcFn1KBwn6Y,489,162
v_ct3uprBbPHw,592,28
v_kUTDgJmoRE8,289,70
v_uG2sRzp5Bk4,598,158
v_Z2GWtB7MGVs,836,186
v_yPEf9ajKwI8,405,143
v_Pu85El6jhao,447,171
v_7-5sFmNf4i4,774,109
v_ubgCjUUmP9I,399,23
v_d4prmED8v-w,393,19
v_ETZOazHvdZg,382,109
v_XCXcwMyrqYM,281,91
v_5deGCvJOGg0,594,122
v_BaJwohtZMtA,589,140
v__0mR06FcftE,464,119
v_aVDyPmUgHU0,279,191
v_gjfa7WGhM6U,432,66
v_j5V7kD_HeMw,670,183
v_D99jYbtGO38,31,69
v_n637bl2-DDo,227,25
v_rVLkm3MLzns,815,183
v_eZ_qerXno64,208,26
v_tS-MHCJKMgM,120,198
v_A9TcWJnbcWs,25,93
v_iZtie23nW_A,194,136
v_iPXyExgGD5Q,120,134
v_wjcCl0jPxO4,251,22
v_k4WHaby5jd8,497,101
v_rF1n8L571vM,498,25
v_1oyWMusaDTI,229,84
v_tPiuksisb4E,618,59
v_FMtUqoxfR50,241,27
v_bJ1vEQKX-hE,643,46
v_RcDEaYPwI6I,361,34
v_c0Cn3HFXpLs,521,93
v_7x5oY2Myd7I,781,161
v_vWGkTOLx57s,246,11
v_Nn4sVR3__DQ,145,132
v_drarkco9LfQ,266,100
v_lSX_yj2ohls,888,106
v_sLtQvJXnrOE,78,118
v_MQ7k1wig4jk,58,189
v_HXn5ZpSEMqg,415,197
v_vWEbHvnkogA,713,20
v_vbWdGj1sfO8,67,127
v_pKOwZrmQan4,367,125
v_XTErpg4IdiE,753,143
v_7n1L0evoi34,311,135
v_uZC3WPkta-I,355,121
v_nE0_PaRBXeA,111,194
v_pLcrLi5oAvU,651,68
v_Uw_4gKpmAhI,147,156
v__tPDUYSu1IQ,677,100
v_U4UHEGNFyz8,703,102
v_aMQVH3dF0QM,549,51
v_yauw3CrvbtY,696,81
v_arTumJHoLB0,44,199
v_do_AQlxV9SI,274,48
v_NkJA_0tErGY,728,29
v_F1RpG1Vwi28,486,60
v_Jz2xJx1ICCM,108,100
v_TI3WqIauOYs,166,17
v_wEgt41AJaU4,88,35
v_6PaTEwG8Ym4,76,68
v_vLEz1mHahdM,146,33
v_iH8eHkIHrg4,704,186
v_TfIGKODkpPY,459,144
v_9WXl-2sINno,445,5
v_L9MTwigRhmk,652,102
v_QEfXMtnI6rw,291,60
v_uWnlmM2uOs4,112,199
v_uY0ngQlbIZc,221,63
v_GZiG-aSzIJI,426,35
v_qdMjXJTsX94,645,160
v_bqv3vCT0T5s,411,89
v_dDYQNtOtb-Q,123,0
v_sx_npA4wRrw,761,56
v_vygPNS-eAYM,183,86
v_LOINRpWGrlw,547,109
v_5FSdOfvJnek,359,167
v_DHiFKO68gT8,565,102
v_ULZpTYSwlTs,103,6
v_m1pNOYN-DoI,257,106
v_IC-Rd7ouQmE,171,102
v_rVxxAI6wlXk,670,60
v_WcQV3OzK_sc,817,68
v_bi_xkH87Rnw,327,54
v_-fBxVUu0KcQ,325,105
v_F03y7m3Nwuw,186,13
v_g0XO-rWHmzs,275,75
v_jDlF26-Uu2I,224,34
v_QRn9v8F8Nn0,1405,169
v_dth916VxJUw,527,11
v_aXm3sPITCKM,674,68
v_YgrWck47C-g,321,50
v_C8hdbmjUMRc,481,147
v_iFwmJi-I5sg,243,13
v_ivBgqENFmt0,519,131
v_gYBIX_tGaXo,102,76
v_ygHElEUxVwA,832,1
v_VCg6_fuipp8,183,64
v_UPZm0tx77Vw,358,26
v_DcoHV4WiHQk,62,111
v_ksk7okDk_wY,157,105
v_HoViId2LHl8,504,70
v_-lV2zo5XsCg,113,15
v_uPyciwjOz3E,572,75
v_KtUshVJ28us,388,96
v_Cu8kOOnAjaw,454,22
v_po9uigsunAU,521,176
v_L1XpfS1RCzE,92,94
v_nOm1JLcBD30,667,170
v_Marb8CMxPV0,548,125
v_W_5Mx-mfNmU,325,40
v_tjUuEqmLGeI,501,104
v_0Z_mhRoqG2E,404,58
v_hThdSxhMhDo,156,22
v_5wchVLM0f5Y,151,163
v_7YOV0kZQIAo,314,20
v_22n4w0uferc,708,197
v_Xk3KngL2ZH0,233,159
v_UnZtNrtvSPA,278,110
v_k25ECDpOD0E,684,37
v_cfwJd80WCZU,65,164
v_eepvgF5Fi_Q,519,158
v_5HCYb6qfkdk,113,66
v_STaS53CNlZI,690,41
v_TGVWaA_xTGE,458,159
v_rLCRgksVNE8,423,72
v_3gc3nddr8TE,216,14
v_m978SIFnHS8,677,85
v_8ZqRn0ovdAI,589,159
v_vt46wY2Q9JQ,203,124
v_HKgnushHynQ,878,30
v_f-4PjtdFbP4,45,108
v_7_5VT6QCqNI,573,107
v_NGvote9Y6gI,292,158
v_-wWtZjqIH9o,68,132
v_XXIDYn4H_1A,293,102
v_ypf6WHYpeRU,468,144
v_fc3yCFrmkCU,758,183
v_pzZ4TGcMK1k,689,81
v_wfc_R5VnoHU,141,177
v_TtQPtLPTqBA,632,50
v_Scv939uhNCc,162,163
v_HKkzII7ap7E,652,38
v_vpu4Bwq-xHI,494,38
v_ktfxYSZjJyM,57,84
v_NSavdMErlYA,312,56
v_HsklqPvsMEQ,203,35
v_Jxhz1ln7UXk,766,8
v_r4bI22hGTg4,64,46
v_Yd98o-oEGvI,614,125
v_Bg526A61c1w,893,6
v_G4kjV4ulJzo,201,75
v_R6MnhM2omiE,190,40
v_I4B52tt3mNM,185,134
v_XZ1IuZjsk8A,233,88
v_ndGz8-hHSt4,68,198
v_XSu5dteR2Ko,304,18
v__EZnGbfMqsc,351,175
v_8EDq3cjHhz0,710,109
v_YPXeQVi39nU,411,186
v_Lg-mJS-BZZo,55,123
v_o1bO6f-Uo8A,530,74
v_Q-HdDcyC9d8,203,31
v_Z5lRHCRBA_E,207,61
v_JguB9cLEXGY,258,24
v_W4XaqnwD6gU,581,82
v_10uSu442cOE,421,38
v_AyWXuUCDSjw,221,32
v_X2LI_I_qw-A,120,155
v_WJwLjPDvLrY,661,157
v_9bnt6lDcF6Y,249,127
v_cjFHlsWZY4c,314,47
v_ok6LTNirAPo,112,138
v_0fw8it7Gj7k,609,43
v_8OCTuqJVToU,446,187
v_Gi1N3FtCZGo,45,10
v_lUw8OA9R4mQ,819,1
v_2gV2apTrRHs,86,83
v_iHzyX1djHU4,552,195
v_0EbXjHsMBmM,778,197
v_-UfNSW7yeSo,284,198
v_SjfrdNchlqw,180,158
v_n9P4ltD0g2k,798,88
v_SgkdciuEuKs,255,119
v_B5Zi054Fa5k,360,163
v_3A26j50_awY,97,7
v_47SHPAe0s0k,636,112
v_LgUCZHYBBEc,202,4
v_TpB_zMG3XBA,610,196
v_sV6JEbmqDUw,171,129
v_l8aaaDY4ehA,697,123
v_Ggw7rtn3J-8,228,198
v_I0w8zmcO_Cw,281,49
v_qxlVkDpdyOA,354,164
v_ROvaMfVEMSw,51,113
v_s7HB851cCrg,460,99
v_6asjaqo0OHc,492,101
v_EoYvQ_pn8KE,84,122
v_hxQhQsl-N1k,33,145
v_SCGQIhvDcIo,800,162
v_5rtrGkZNfLo,262,59
v_B3fiiuk0EqE,348,55
v_-9B2XtqICFw,687,99
v_2DvMNOas7jY,508,148
v_WYyqptHdgkk,522,181
v_uAKyRSEaY1s,123,163
v_v0NEZPgjcXI,100,126
v_pExl_cwmT8M,194,173
v_nypZiLC1_Z8,459,49
v_3TVKXCyNObQ,1620,148
v_RatbnDSuY7w,161,64
v_p1yiPvIkRec,23,163
v_gqJE_SZyoIc,395,129
v_fVg3StD8LL0,179,147
v_h91i2x9Gouk,530,152
v_HHDMFrN7vFs,14,25
v_nvsK9ggeics,273,160
v_TwQQPCjT_A4,199,105
v_zX9DZ_x9rJ4,650,149
v_IjBMVPd2Rcs,314,194
v_50oy8wP2Wo8,357,68
v_39FIjDeot-s,395,17
v_EoQgUlLb3U4,193,13
v_1FlnQzPzS2Q,251,176
v_Yjkz62cLVdQ,534,198
v_Ap7GCrt9C4w,427,10
v_3nvVkcxxaJ4,32,65
v_4uwtqRBE4Kk,695,186
v_EzX0FZI6pCg,12,13
v_NzMZlzy5Q9A,373,185
v_svZ7DPi7rLI,200,24
v_M2ntILX6VP0,797,113
v_-ap649M020k,796,148
v_smGijLg8Cho,463,190
v_SHzmpIt0Euw,669,143
v_F_uouNToDWo,331,194
v_KYjWkaXVnbw,634,88
v_jpvgI6bNO1g,745,181
v_LAU_pVRs9RQ,76,100
v_PUzd4mfmzqo,726,44
v_K7oJNZsI1Cc,488,130
v_BKRKHkkZq6g,144,127
v_n7dHbqoEiek,840,191
v_xddZ9YjTGgo,572,105
v_i9t0zZzzbhE,486,4
v_FNHoSA0hLgM,243,93
v_8C6iIFY47Kc,826,100
v_qnozppP4rm0,609,86
v_DlE6Rtuo__o,308,57
v_diBZlwUO8rc,373,178
v_6ITE3hona-4,649,45
v_rRoRvt4p2LU,629,167
v_q6bl7g5JGng,303,63
v_AJtJcV2_l1Q,683,174
v_Jp7KeCimrMI,332,9
v_-5KAycAQlC4,520,195
v_sZf6ijFwPDs,308,88
v_bNh4SQ2nR80,496,107
v_WV_MFi9EZeQ,210,169
v_qYN_YrwUCBs,307,157
v_lHnSteuHdZ4,847,142
v_xKPF_SpZ1gQ,52,113
v_QX-uieRfKgg,731,197
v_ilE77hVgjjo,410,132
v_4P0zJEfqCoM,348,72
v_zT6ITDwPi0w,153,50
v_zHXpo62bCaQ,390,140
v_Bdpqtvdx2T8,400,153
v_gYARGADLcmQ,350,111
v_p-lwebxSYyo,213,153
v_-L-LiCO1v-s,607,12
v_pp_J6AzUu4s,647,56
v_q0P0EvJOfRQ,254,98
v_17nr8u_ze0o,213,108
v_C9yUg3e1dEg,652,6
v_nOvrsb0XyGk,506,190
v_CcKeoeSZVnE,834,59
v_tEnhhhWqnWQ,563,140
v_CTIVIXvCI3c,1401,78
v_gee7iCW34_E,347,40
v_fHEUdQY1cdc,549,112
v_nlXavqvgf6A,561,102
v_fwU91k-Vmb8,440,170
v_vZuy4OyWBsQ,613,71
v_68kccxCgbys,810,20
v_AEQ9zIG9LqA,239,96
v_c9bvuUO9Q0Q,160,139
v_5BVcwR8hEo0,43,39
v_fynO9wmckLA,794,42
v_Cj3W6CW3Zbc,229,174
v_xTEXsZO-PVI,232,196
v_6fgk5PKVS2o,841,182
v_9uHffl5yny4,84,31
v_ZuuY0xffLYE,607,107
v_xWY7A8Sf-HE,111,95
v_FbvTQ1-FCag,877,91
v_ueKSGag6w4Q,381,20
v_EPql2nTJb9I,272,16
v_JhqQGe0TkBU,497,81
v_zoSNO_k9RoM,167,165
v_dXTfrVz9A9o,413,55
v_a6Wwa7qvlrA,574,183
v_Jk3oA2mhPD8,636,96
v_e6Dhfn1d3ic,371,66
v_nVk5nIE-6bM,738,128
v_5v9p5jBN_Hg,350,7
v_3gsF785TAmg,404,27
v_6WlnhNQOWFA,475,86
v_aK0238Rz6UA,807,91
v_-zHX3Gdx6I4,187,64
v_gvHcfC9snJA,23,90
v_fY2IeYSxY4U,556,58
v_JKCwcCMAnxg,648,3
v_INmaUkmVK24,61,66
v_3nvKiZeVfGY,55,122
v_rBmFxH3BUOw,396,197
v_RQwgREUcreI,623,90
v_7uk4sqUBhks,694,180
v_HCsfxpQ8C1M,9,145
v_Q684UQhx7yI,216,113
v_MjHlAvy2qVY,373,199
v_nlYl30Dqfc0,591,70
v_Eaq95CTpfZI,197,179
v_Gp5Vos--_0k,142,198
v_19YCgLDhfoE,396,104
v_FBtrv1Vg8hU,300,51
v_q_DajTs5gIA,421,120
v_IpCYVZ-sMTc,342,197
v_F2x2fynkbAQ,764,31
v_vkk-sOo8Hqw,748,74
v_FYv-2ehoGWo,401,82
v_kNkYgYnJTXk,757,115
v_8-WiWyjqAv4,114,94
v_Hev5Vj0Jjuk,494,41
v_UGCn1zgYboQ,88,189
v_FEGf7ejk8Fc,175,5
v_u024Wa07GNs,65,16
v_XztphLXwZjU,395,147
v_RJ5U2y6ccvA,193,196
v_sbT8DfccM7I,681,49
v_B-lmXhRr6bE,706,73
v_FCKkV9mYuI4,525,97
v_e9l3PzP4uGQ,541,103
v_VshQp9mHeh4,399,95
v_uTVjevTM6V0,586,6
v_uEaxyzKonCY,606,99
v__BWSmg81iMM,127,33
v_qisMX7KNi7s,558,80
v_AFs_aK0DY7E,210,23
v_DDZFQKi1v2U,335,72
v_rLlm6h0Nfvo,649,140
v_-wcSkAAeOK8,840,25
v_2Vf8yqNHaGM,107,139
v_J80e9M4AQ5w,708,55
v_5P_Scs7Vo2c,725,80
v_ZbS9R9faBQk,54,151
v_4Y94njisJd0,101,93
v_Q3FkUH9kImU,178,179
v_ejkGxGrEdO4,416,125
v_uVcyJg_3Fj8,302,124
v_8lw8uAimUXI,28,62
v_J5wZTdD4XeU,561,130
v_Ym_hy49DaS4,317,66
v_goSGYjLTGnQ,242,83
v_JGRpVcxltKE,644,150
v_XOUyGnr6iTM,463,93
v_w6xH78z3l08,263,118
v_zxzBoK5t0XY,869,51
v_qgJzdtHCebM,457,112
v_C1djGYqkhYI,333,104
v_r7E7cVoJ0JE,208,174
v_gGs1qNxsFTg,72,163
v_4l8r_wBuJ6Y,148,36
v_jAlYwQevBxA,822,183
v_cMndipw7_As,342,198
v_c05oRliUOxk,828,51
v_YmVdnkDo0xQ,237,50
v_hWZ3B28_fAs,386,92
v_rYXmAD8u7N8,733,82
v_tl2hDYGBfqU,709,105
v_d3VVwwVkJBs,45,108
v_GrqBqKMW4ps,228,11
v_wAqQ-8OxhXY,320,75
v_SEebwJMNMQs,888,82
v_w6Avae5on_0,140,99
v_EmM2yXiiz5c,119,176
v_OW5Tyr8MICg,55,28
v_BII4aKnegaU,396,25
v_mZYqH82delk,199,145
v_XptFota2__4,728,59
v_YPSV5JEqhBw,370,48
v_rBCf1qjOwCc,550,150
v_I-1UKECfQko,328,182
v_6RxF2UHMYQM,788,52
v_4ivePL3RW0Q,612,103
v_zuNQFkkyBNo,126,67
v_ORL5yMppl8E,517,56
v_hFzMCWZ3Jps,387,110
v_QRcwvzq7QUM,395,4
v_f1YrGAkQd0U,623,109
v_G3cINUdHdGo,162,190
v_Qm6HmQv5uOo,96,98
v_iE3I2ICIvHE,375,54
v_eHxRr7Zhsek,734,47
v_znIFzXChO1M,27,139
v_bCdIcqRYJvo,370,65
v_6O8QXbjvYKs,282,109
v_AonniE_CsPY,103,158
v_MeHEDK_Y8sE,558,90
v_mt3G8TrI-uY,573,47
v_iUe1t0sN4Jo,201,109
v_V8UMJTrfXdw,27,189
v_C-M4L_WDzK8,783,14
v_ZLXhlWhrkno,879,91
v_zCI36lTmBqY,498,59
v_kbK-9Me0BnA,339,114
v_sfPGQnxbJ3U,55,2
v_Tssba1kYoo4,524,90
v_bM5VpCdPOrw,661,114
v_0_ZLjaAEx5s,612,110
v_wuHLveuf6PQ,173,173
v_fvUckFYBQks,317,110
v_Igm1Mx4Ng1k,433,123
v_iHQ-Kg4Fms8,188,0
v_aeEMrTpNUss,208,11
v_fZ729TTJq8g,618,102
v_F79Tzy2i7bI,212,165
v_eu3CLlQ9c2s,83,49
v_WwwfCw1dYlg,445,187
v_gUFRtx51OJc,202,72
v_OrVgspx6Axs,698,102
v_B7Q1egUKmZg,310,44
v_IsVpeZoK5FI,263,79
v_gV6W0rAHyZg,368,69
v_QLVgy-1ydr0,805,112
v_sEENChh3zno,217,71
v_R58R070r2GE,315,54
v_dtvIQ9Pd-Bg,529,178
v_FI_1dsErIXE,566,43
v_Ho0eNR4jvEg,527,177
v_wO9DGYTAX70,561,15
v_uR-o9wILN6U,715,181
v_PvrozrgcGf0,158,5
v_Yf49q7bGpkk,703,112
v_u0WgmhffTyI,838,189
v_bqsWU8HqpxE,870,19
v_4KgCkxpsN2g,713,167
v_zU6SnkNIdrw,554,103
v_Cb3IonOw0bs,224,66
v_Fp_uU-qMDSc,358,97
v_L1oWKMy5ofM,509,70
v_vu65aIIJHtU,493,183
v_k9VKFjPYT3o,599,58
v_tN8mcdcwCwc,145,120
v_gJKw6jGjiDE,393,54
v_WQAVlmS5IWs,343,22
v_cuyD4bT4Bvc,332,173
v_29k1TypoU4w,323,145
v_T84iinm8-V0,515,130
v_S24MDjduWIY,773,44
v_p7VTBhv3OLY,863,141
v_S9QG5MAga68,372,90
v_ac1DjqY4xHs,113,139
v_RPKcM8q74FE,280,170
